"GeneSymbol","Median","HL","LASSO","BestModel"
"BCAP29",5716.57954687248,5488.36946375831,5597.87252786717,"HL"
"BCAP31",8451.93752989126,8221.15998137222,8260.07230104793,"HL"
"BCAR1",7487.15858932182,7313.55186674533,7388.99388035091,"HL"
"BCAS2",7072.8209495011,7080.40095620974,7150.35638044693,"Median"
"BCAT1",8417.85226254112,7978.40726867062,7963.04415842852,"LASSO"
"BCCIP",7199.71498675,7100.57277921779,7211.37595746048,"HL"
"BCKDK",6621.61904834757,6563.38619465806,6584.73869078529,"HL"
"BCL2L1",6689.28083112918,6494.57230026155,6496.74016313737,"HL"
"BCL2L13",8289.74442952968,8113.01316421583,NA,"HL"
"BCL7B",5021.28587590487,5008.93884477885,5033.30881360737,"HL"
"BCL9",5532.21017178013,5381.10009646369,5366.22000916079,"LASSO"
"BCLAF1",7606.54690945949,7604.85941705111,7753.83682328312,"HL"
"BCOR",6101.29169332381,5964.44519529276,5965.56939596181,"HL"
"BCS1L",7793.47585490276,7764.66568395539,7805.94916276819,"HL"
"BDH1",7133.84312506051,6901.63097444084,6896.53492774586,"LASSO"
"BDH2",6451.6125439586,6234.04894725256,6226.85555285379,"LASSO"
"BICD2",7121.11432913387,6910.61726425576,6931.7371889977,"HL"
"BID",7283.11696373661,7210.67178681458,7095.06272284073,"LASSO"
"BIN1",8187.03678003356,8046.88556339706,8062.77547480522,"HL"
"BIRC6",5310.45616549894,5295.93124806561,5381.14308313946,"HL"
"BLM",6851.09236238195,6719.62086483715,6769.52254703164,"HL"
"BLMH",7792.64069088862,7612.95977832038,7617.0672336473,"HL"
"BLVRA",8354.69787285692,8141.06628205781,8250.25585514969,"HL"
"BLVRB",8894.67251124561,8686.50723487917,8620.27416114274,"LASSO"
"BMS1",7463.86052411993,7468.48760391857,7528.63252026854,"Median"
"BOD1L1",7295.34811576369,7255.9308952153,7380.19107076307,"HL"
"BOP1",7543.11427358876,7543.07618668697,7725.41488248558,"HL"
"BPNT1",7956.9669280672,7715.73533992361,7730.93938988681,"HL"
"BPNT2",7420.18696020261,7346.43354390788,7430.59886302997,"HL"
"BPTF",6277.98369725392,6248.78612267798,6343.86993113787,"HL"
"BRAT1",5831.11117226673,5736.57830967862,NA,"HL"
"BRCC3",6241.92560054864,6241.58114997157,6247.49194661561,"HL"
"BRD4",7067.04694453267,7000.52256725785,7098.88887724528,"HL"
"BRI3BP",5392.49792953172,5327.65543921088,5408.49468114437,"HL"
"BRIX1",7548.10593994552,7535.11653224644,7614.01668948452,"HL"
"BRK1",6610.62690381539,6604.82878712561,6656.85402574274,"HL"
"BROX",6947.14198552064,6839.14970402043,6781.42322859635,"LASSO"
"BSDC1",5076.55332257103,5037.04290561517,5091.2916504162,"HL"
"BSG",8854.26290562774,8849.23959736494,8845.67482524081,"LASSO"
"BST2",9337.02813222827,9237.61154378673,9235.32315335512,"LASSO"
"BTF3",8362.59272840135,8322.49178073972,8194.00522947882,"LASSO"
"BTF3L4",8177.67800057283,8131.99210489208,8137.08022812918,"HL"
"BTK",8094.01223335829,7825.38825435376,7762.86532345291,"LASSO"
"BUB1B",6269.55575036995,6191.03247315595,6158.88187217733,"LASSO"
"BUB3",7916.36267976636,7916.02290629666,7908.73972098252,"LASSO"
"BUD23",5014.64638886208,4896.57212942497,4902.46100738331,"HL"
"BUD31",6784.42821260763,6743.62064553001,NA,"HL"
"BYSL",7420.47730912147,7421.51601988268,7566.28762031642,"Median"
"BZW1",8526.77833200594,8467.87813318934,8456.19790807901,"LASSO"
"BZW2",8383.22491271635,8204.1473461795,8193.94204182437,"LASSO"
"C11orf54",6206.43271310168,6151.1207477865,6037.90422724021,"LASSO"
"C11orf58",7582.37091195079,7568.53358820542,7628.73777646239,"HL"
"C11orf68",6506.41924092004,6377.69661734486,6455.81114521698,"HL"
"C12orf43",6374.26468000514,6353.77318834825,6397.66305833758,"HL"
"C12orf57",7418.29978708973,7280.41234920052,7304.45124011415,"HL"
"C15orf40",6377.73035674279,6362.69289275731,6244.24063345709,"LASSO"
"C15orf48",8794.43100005155,8612.47746623665,8608.74158487269,"LASSO"
"C17orf49",6415.27067867213,6305.62468993928,6289.26253505285,"LASSO"
"C17orf75",5162.70094568157,5084.87567962824,NA,"HL"
"C19orf33",5481.37524963004,5434.71649522041,5429.5246429129,"LASSO"
"C19orf54",5482.28914890651,5422.99017476737,5426.4430478336,"HL"
"C1orf174",5601.37345941566,5553.60707702651,5572.5138780245,"HL"
"C1orf35",5515.36203316158,5428.43465051331,5466.95800435022,"HL"
"C1QBP",9016.36560332836,8908.66708775083,9084.72215559118,"HL"
"C20orf27",6538.41154518543,6503.82806432078,6502.58998443179,"LASSO"
"C2CD5",5630.51976087941,5510.98986193544,5775.03059175986,"HL"
"C2orf49",6844.80408981512,6817.67045297456,6795.91683924328,"LASSO"
"C3",8619.23472512843,8546.5492029833,8518.91305700732,"LASSO"
"C5orf15",5473.43840244453,5426.71838519776,5433.34540962695,"HL"
"C5orf22",5975.21572221825,5909.3566614657,5896.87693478583,"LASSO"
"C6orf132",8600.40864839067,8429.72811943722,8408.92868553563,"LASSO"
"C7orf50",6928.52587821793,6878.10333026213,6884.01412690617,"HL"
"C8orf33",5336.01584848663,5271.99293683045,5270.03810741115,"LASSO"
"C8orf82",7875.8939213065,7724.01596447255,7723.31513206145,"LASSO"
"C9orf64",7687.8174854886,7511.83418720269,7502.43680205198,"LASSO"
"C9orf78",6731.34173959594,6662.96815239332,6567.32439400686,"LASSO"
"CA1",9527.35718398907,9216.66872642681,9211.24024238179,"LASSO"
"CA2",9253.87592800881,8856.36862062265,8823.97198930845,"LASSO"
"CA8",8249.58745476456,8133.57693331202,8117.87764180578,"LASSO"
"CAAP1",7048.07916851332,6970.47436719243,6931.28998710974,"LASSO"
"CAB39",7357.31274701921,7273.59022865029,7308.79099720283,"HL"
"CAB39L",4069.76174239079,3936.83111016134,3842.18628738012,"LASSO"
"CACYBP",8838.91430547933,8792.37968296091,8670.12627251889,"LASSO"
"CAD",8330.63170097831,8219.74424213375,8325.45026624339,"HL"
"CADM1",7937.58933084685,7765.76573092974,7746.41922379205,"LASSO"
"CADM4",6959.64232118117,6829.98120950572,6815.29497270325,"LASSO"
"CALB2",8864.05696124437,8659.29893718658,8585.39878679688,"LASSO"
"CALCOCO2",6096.25610354453,6030.7626596932,6013.62323985165,"LASSO"
"CALD1",9101.52451465012,8830.61605915,8829.01523108333,"LASSO"
"CALR",9411.06733260695,9328.48739968437,9411.78428773916,"HL"
"CALU",9604.31075994422,9328.75428723807,9334.66508388211,"HL"
"CAMK1",6373.39926104243,6269.83333236569,6247.93140280035,"LASSO"
"CAMK1D",8000.55117029958,7655.27913794894,7633.51336133159,"LASSO"
"CAMK2B",7185.83122393623,7230.56319789501,7202.82274429012,"Median"
"CAMK2D",7700.91872989778,7384.16012462492,7390.07092126896,"HL"
"CAMSAP3",4918.25055557341,4669.56389255272,4653.29253664467,"LASSO"
"CAND1",8791.40205663279,8651.16279991003,8643.45764786125,"LASSO"
"CAND2",4894.89335251137,4888.85858554668,4996.23027561663,"HL"
"CANX",8859.93955818208,8756.23528705741,8816.59161643209,"HL"
"CAP1",9621.38735102697,8937.59030841258,8915.35699217499,"LASSO"
"CAP2",7171.16468913154,6905.94264098453,6911.85343762857,"HL"
"CAPG",8332.72394852456,8061.88825597087,8057.91782141237,"LASSO"
"CAPN1",8604.50358772097,8532.19653273062,8530.66222340818,"LASSO"
"CAPN2",8821.1945871027,8635.19451309393,8635.78947088281,"HL"
"CAPN7",5966.3074368429,5927.05414862832,5964.0372758712,"HL"
"CAPNS1",8414.2437590135,8369.51415289735,8406.81615679429,"HL"
"CAPRIN1",8157.82446434536,8074.39882433242,8068.86521666603,"LASSO"
"CAPZA1",8276.09451365834,8238.96143408578,8322.07323897807,"HL"
"CAPZA2",8120.56765908429,8032.33277249705,8050.10657036638,"HL"
"CAPZB",8276.40888059819,8207.92334735544,8207.9822544986,"HL"
"CARHSP1",8578.19694710489,8464.83147493426,8330.71864316861,"LASSO"
"CARM1",7032.48152374722,6911.91247347408,7016.66571254438,"HL"
"CARMIL1",6709.49897948031,6527.02792696359,6590.03327115391,"HL"
"CARS1",8256.79466956629,8165.78625467242,8265.16174267571,"HL"
"CARS2",7008.72830472223,6864.18580637548,6895.18213637031,"HL"
"CASK",6384.40061398278,6215.10761426376,6308.35132004806,"HL"
"CASP3",7560.85940492528,7367.075325863,7409.87331195686,"HL"
"CASP6",7400.93561395611,7282.46862855392,7239.77744128496,"LASSO"
"CASP7",6711.16243236228,6609.67643204305,6598.71877142983,"LASSO"
"CASP8",7103.34543818452,6938.26137594105,6944.2795645681,"HL"
"CAST",9355.73293746413,9346.61179481328,9333.50830017151,"LASSO"
"CAT",8024.62588036592,7653.19040571633,7641.91778099886,"LASSO"
"CAV1",8717.03505311104,8511.11587478135,8514.30005813621,"HL"
"CAVIN1",9095.36844621645,8946.77114398846,8940.42467427602,"LASSO"
"CAVIN2",8727.39730023519,8537.4066644109,8502.30672181752,"LASSO"
"CBFB",7762.64307718191,7702.57782276192,7437.10451966347,"LASSO"
"CBL",7077.38250725534,6927.53585521594,6968.74439967971,"HL"
"CBLL1",5223.92671328189,5229.05525362345,5353.13099894502,"Median"
"CBR1",8429.53789038435,8182.84128115552,8206.37897493384,"HL"
"CBR3",7328.780865369,7118.20914820045,7121.53520842532,"HL"
"CBS",7576.04950231753,7390.60538055014,7375.3972600669,"LASSO"
"CBX1",7015.54874676662,6982.05592316727,7025.98292451354,"HL"
"CBX3",8761.14241198604,8758.21919109807,8745.08608873426,"LASSO"
"CBX5",8159.31753756413,8016.92379499989,8050.79111042339,"HL"
"CBX8",6723.57438893179,6621.71203927675,6656.09701546056,"HL"
"CC2D1A",7650.45572985449,7541.81806699887,7602.15847541808,"HL"
"CC2D1B",6421.76149630443,6250.28686916593,6285.29483145847,"HL"
"CCAR1",7244.24671043801,7212.46102470498,7317.66659623988,"HL"
"CCAR2",7743.28997882709,7659.44300836185,7792.73408102377,"HL"
"CCDC117",6449.04237857146,6281.7030079089,6310.92393985087,"HL"
"CCDC12",6985.48799595781,6930.64898258188,6814.10378684971,"LASSO"
"CCDC124",8343.40668429488,8299.9459653197,8191.10259912495,"LASSO"
"CCDC134",6732.5188806129,6589.17202656291,6653.54802693851,"HL"
"CCDC22",7087.6258754356,7032.83344565446,7086.44936573585,"HL"
"CCDC25",6705.091037302,6599.02906959908,6576.26331663404,"LASSO"
"CCDC43",5738.35109408738,5696.45022937159,5738.29903886897,"HL"
"CCDC47",6839.37393853333,6772.01254334399,6979.44649528623,"HL"
"CCDC50",8183.89755638003,8129.08521952549,8003.54695075316,"LASSO"
"CCDC51",5604.45133263314,5511.13230232904,5588.16777851166,"HL"
"CCDC6",7859.75612177089,7637.16401747155,7675.06867049118,"HL"
"CCDC86",5972.22388230255,5949.26131281724,5970.89957777997,"HL"
"CCDC88A",5647.79379826028,5477.95215816713,5480.71728822443,"HL"
"CCDC9",6881.38594877139,6840.25961193326,6753.39726506578,"LASSO"
"CCDC90B",5582.61965686471,5519.6027574616,5547.26177583612,"HL"
"CCDC91",7802.4110868158,7460.87864515825,7519.90170330286,"HL"
"CCM2",5671.47006248513,5481.1230697905,5491.91387012601,"HL"
"CCN1",9066.17384851591,8907.32090065837,8889.07962231859,"LASSO"
"CCN2",8479.46415572424,8340.15953674309,8314.88279141148,"LASSO"
"CCNB1",6466.57714993396,6443.4804516862,6434.56660223914,"LASSO"
"CCND1",6209.6817138291,6141.99280582075,6097.37691710614,"LASSO"
"CCNK",6083.50334583413,6092.0731012536,6140.08800223702,"Median"
"CCNT1",5399.30745637776,5365.92145454192,5561.03745946541,"HL"
"CCNY",4877.85172516585,4829.20948921784,4834.99023273363,"HL"
"CCNYL1",6983.31798932401,6829.13129598342,6836.41535208182,"HL"
"CCS",7172.43082677184,7125.65293398562,7038.44174561309,"LASSO"
"CCT2",8557.94139597833,8528.15173585948,8580.69233264746,"HL"
"CCT3",8795.99883178196,8796.95877674372,NA,"Median"
"CCT4",8614.01676809174,8613.68488737211,8599.33884974843,"LASSO"
"CCT5",8347.64109178014,8358.41652760959,8433.27154502193,"Median"
"CCT6A",8400.33389508157,8382.72583220964,8410.26752976748,"HL"
"CCT7",8133.42744275576,8140.20383056735,8195.25819897461,"Median"
"CCT8",8765.58248264161,8739.35020067793,8753.61332482169,"HL"
"CD151",7936.54376668805,7755.39678737365,7783.69996381627,"HL"
"CD276",7847.55121484576,7697.85183567174,7658.26256300184,"LASSO"
"CD2AP",7844.91714166049,7701.92073988687,7744.31583295884,"HL"
"CD2BP2",6996.95113709908,6984.85769608236,7062.38247737165,"HL"
"CD320",6022.82059911081,5854.50981020007,5796.26080217197,"LASSO"
"CD40",7331.26358495594,7177.37498156042,NA,"HL"
"CD44",9465.13055846414,9234.66126187957,9213.49834765132,"LASSO"
"CD46",7984.9758902684,7859.34547970068,7901.41783690032,"HL"
"CD47",8470.63356198895,7814.16690222405,NA,"HL"
"CD55",7129.49697100766,6995.28723046167,6922.22097707666,"LASSO"
"CD59",8944.11547454497,8715.56978994394,8778.35990633281,"HL"
"CD63",8431.76947752491,8223.12329005513,8205.3059614825,"LASSO"
"CD70",5404.16977055695,5268.59314480932,5273.82265433091,"HL"
"CD74",8995.16593513277,8755.04246957317,8747.52164686595,"LASSO"
"CD81",7129.77389384843,6946.78247792906,6930.11836004458,"LASSO"
"CD9",8156.87761820236,7917.95774555664,7920.92013471389,"HL"
"CD99",7428.7735449336,7123.0320946079,7059.51447169466,"LASSO"
"CDA",9697.81639764495,9587.41176724795,9564.99493859523,"LASSO"
"CDC123",7376.7288945259,7312.331989046,7334.04408621096,"HL"
"CDC16",6005.85680100376,5944.52364496362,NA,"HL"
"CDC20",7704.89952053842,7610.10240337959,7505.94839085661,"LASSO"
"CDC23",6330.10458318311,6339.84107915124,6478.08688391017,"Median"
"CDC25B",5550.78555081697,5507.80695613264,5527.95615133129,"HL"
"CDC26",6125.32073398528,6111.21934775498,6201.62660522616,"HL"
"CDC27",6456.54770507004,6416.29618680505,6602.75242882839,"HL"
"CDC34",6454.77583226916,6400.48748230406,6401.13420455977,"HL"
"CDC37",8542.86114763525,8365.63336237703,8401.77844803216,"HL"
"CDC40",6109.46687103255,6037.00633038261,6230.68524036322,"HL"
"CDC42",8190.29964067747,8196.01170522563,8204.20757698523,"Median"
"CDC42BPB",6479.72820056276,6357.74484747185,6473.79505065837,"HL"
"CDC42EP1",5017.83567371084,4841.7575054789,4839.91802558674,"LASSO"
"CDC42EP4",6810.16602035594,6596.23824678822,6595.43013481253,"LASSO"
"CDC45",4543.01332453878,4483.62644308787,4460.11065354805,"LASSO"
"CDC5L",7332.89590344601,7332.67064002382,7433.96087368595,"HL"
"CDC73",6693.69713536473,6677.10846440695,6872.51148130538,"HL"
"CDCA8",6611.42843476461,6583.92165870302,6664.12208471522,"HL"
"CDH1",9956.45326343218,9676.93409996012,9672.84944896549,"LASSO"
"CDH17",6686.91508341696,6481.34294068944,NA,"HL"
"CDH2",8271.4543456491,8044.91147451252,8031.8276786076,"LASSO"
"CDIPT",6381.9585165495,6274.6851986743,6333.79438057585,"HL"
"CDK1",8265.2829971812,8218.78586398521,8234.23368881756,"HL"
"CDK12",3585.54122106597,3441.26547971295,3530.40349577969,"HL"
"CDK13",7255.95228920528,7228.49033527906,7315.69489658614,"HL"
"CDK2",7802.47351753349,7543.81716641647,7542.43151795148,"LASSO"
"CDK2AP1",5708.06776232748,5702.90565228331,5758.99376182728,"HL"
"CDK4",7536.30490017897,7333.92595320627,7320.33519231205,"LASSO"
"CDK5",6726.19639075909,6511.05678611629,6608.14040067548,"HL"
"CDK5RAP3",7031.22290429612,7037.89457380513,7066.87279369473,"Median"
"CDK6",8097.94465616005,7899.0777184083,7861.14519886386,"LASSO"
"CDK7",5770.048130244,5756.53237603673,5786.00046619288,"HL"
"CDK9",6583.04276214416,6599.71152877847,6905.0060599145,"Median"
"CDKN2AIP",6723.23395386125,6531.18743496465,6598.99448695553,"HL"
"CDKN2AIPNL",5920.90638803984,5911.92626710023,5896.26146487843,"LASSO"
"CDKN2C",9271.27246032076,9177.5982453937,9045.02995906414,"LASSO"
"CDS2",6394.10486883809,6268.63008226772,6372.20392592657,"HL"
"CDV3",8836.42900721025,8756.03528120765,8570.41107011671,"LASSO"
"CEBPB",6772.46094397512,6661.18414054155,6677.55044825959,"HL"
"CEBPZ",6814.90310998465,6778.7678040481,6964.55378576397,"HL"
"CELF1",7632.77067438808,7597.79020616979,7798.9807227174,"HL"
"CELF2",8665.63264863468,8627.9257721615,8617.35337343994,"LASSO"
"CENPF",7637.34512226915,7569.35669481152,7642.12271457227,"HL"
"CENPH",5922.00666777264,5869.01205264236,NA,"HL"
"CENPX",3419.68151517032,3416.12796363238,NA,"HL"
"CEP112",3220.37718844417,3143.65201486396,3093.87181546503,"LASSO"
"CEP120",5150.68965395829,5135.14074102426,5140.7790956936,"HL"
"CEP135",6474.28707496005,6367.13030181694,6391.20440778198,"HL"
"CEP170",6792.08372830676,6610.83436314575,6578.10264006894,"LASSO"
"CEP43",6429.37077221399,6283.76913236876,6289.6799290128,"HL"
"CEP44",7622.33547058977,7496.46783325588,NA,"HL"
"CEP97",6232.49910411106,6004.80026327185,5981.89529303302,"LASSO"
"CERS2",7072.96477293583,6976.33461314419,7030.88261457447,"HL"
"CERT1",7753.28978025396,7409.53039556191,NA,"HL"
"CETN2",5846.92753054949,5813.15463919509,5955.84131594326,"HL"
"CFAP20",6299.25045376796,6281.0147490617,6351.61348383564,"HL"
"CFAP298",5958.94468391872,5871.24493586543,5834.7313162923,"LASSO"
"CFAP36",6539.3097925848,6493.64346453408,6489.20153782177,"LASSO"
"CFDP1",7304.79493589063,7231.78994847363,7271.63949065046,"HL"
"CFL1",9949.70994779118,9944.8674296287,9784.62786901636,"LASSO"
"CFL2",8338.00549976075,8064.45826093123,8051.76461263562,"LASSO"
"CGGBP1",6754.25412178923,6689.19515326624,6472.95278499554,"LASSO"
"CGNL1",6338.70706111486,6037.5893114164,5973.94711356601,"LASSO"
"CHAF1A",6190.75984818588,6086.18165356989,6177.73957001188,"HL"
"CHAF1B",5868.82466293076,5853.39498429711,5909.04523566452,"HL"
"CHAMP1",7114.6582815815,7042.40269377161,7056.45254203019,"HL"
"CHCHD2",7780.15672934539,7552.56671411779,7541.68674783175,"LASSO"
"CHCHD3",7924.88005809985,7902.38152408977,7924.81091896137,"HL"
"CHCHD4",6456.12227668657,6385.32440134327,6449.30823462938,"HL"
"CHCHD6",4216.05365308992,4142.92596249577,4185.28804960391,"HL"
"CHD1",5823.47496592882,5787.54526363826,NA,"HL"
"CHD3",6576.73283372227,6530.28409765963,6557.23429544986,"HL"
"CHD4",7177.6236998865,7170.22249571708,7386.07276290917,"HL"
"CHDH",9430.33942483603,9264.0812096227,9259.48128076848,"LASSO"
"CHEK1",5848.86076485179,5734.8983107118,5685.49282923121,"LASSO"
"CHEK2",6368.19075026612,6247.07621951576,6253.10603375756,"HL"
"CHERP",7149.92303102317,7132.60281435895,7276.67038688845,"HL"
"CHID1",7035.29722565732,6918.40817468811,6993.45373218731,"HL"
"CHKB",6075.08272743824,6050.64999469496,6045.0806100222,"LASSO"
"CHML",5760.87308823146,5696.16893525318,5702.07973189722,"HL"
"CHMP1A",7019.40763121613,6988.36108286907,7017.95544534287,"HL"
"CHMP1B",7244.10892148266,7065.75330112312,7076.89170570568,"HL"
"CHMP3",6761.55119615935,6682.38624361603,6693.86220382194,"HL"
"CHMP4A",7792.36021328053,7733.9201503277,7684.49696771788,"LASSO"
"CHMP4B",7903.90509659162,7871.01365346801,7954.21597867453,"HL"
"CHMP5",6866.33456398324,6863.02981926906,6839.1896280543,"LASSO"
"CHMP6",5284.03361404019,5181.40318253578,5261.52489354223,"HL"
"CHMP7",6584.53798588534,6444.5479735659,6426.83370297739,"LASSO"
"CHORDC1",8572.0214326506,8435.19978159072,8467.24981886631,"HL"
"CHP1",6970.33091861754,6970.35832221664,7118.87448631562,"Median"
"CHRAC1",6790.71149354913,6749.11584239729,6740.81344019888,"LASSO"
"CHTF18",7051.75653686862,7020.48826561886,7017.75084359412,"LASSO"
"CHTOP",6704.28116881284,6679.48567484118,NA,"HL"
"CHUK",6279.31002618175,6201.61403476815,6205.357299375,"HL"
"CHURC1",6524.20723863485,6525.42906394123,6427.53681788727,"LASSO"
"CIAO1",7256.87334367659,7241.11605326754,7319.33642472657,"HL"
"CIAO2A",6551.99460501162,6457.14332780293,6515.80536836578,"HL"
"CIAO2B",6769.24058755882,6778.91912778734,6842.52797100046,"Median"
"CIAPIN1",8069.53042976454,8026.36242116737,8002.89687149619,"LASSO"
"CIP2A",6867.00285622847,6811.71028379888,6886.27775727773,"HL"
"CIRBP",7874.51411784134,7698.57811089241,7700.74216812424,"HL"
"CISD1",7989.54812117258,7944.0669415076,7966.97969321862,"HL"
"CISD2",7581.69713454844,7510.4814785477,7746.599487886,"HL"
"CKAP4",8740.4428808181,8386.03147845613,8391.94227510017,"HL"
"CKAP5",7747.98914919932,7699.25584925595,7738.92922945816,"HL"
"CKB",8852.01412200242,8568.84329550889,8510.25411192855,"LASSO"
"CKS1B",6975.04477182467,6957.06073743887,6888.33529055276,"LASSO"
"CKS2",6863.96165646822,6849.43796653475,6752.83653749632,"LASSO"
"CLASP1",6613.12243299437,6571.51304922149,NA,"HL"
"CLASP2",6706.60058975039,6600.80149402358,6584.13278619778,"LASSO"
"CLCC1",6938.58255586458,6713.72801193245,6758.05016832969,"HL"
"CLDN3",5797.88478637934,5670.26124809105,5589.05484038995,"LASSO"
"CLEC11A",5486.85994398594,5292.0067593376,5271.99733801869,"LASSO"
"CLEC16A",7001.77297377999,7004.50095702517,7010.41175366921,"Median"
